system:index,date,temperature_2m,.geo
20241017_17_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_18_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_19_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_20_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_21_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_22_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_23_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_24_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_25_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_26_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_27_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_28_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_29_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_30_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_31_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_32_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_33_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_34_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_35_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_36_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_37_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_38_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_39_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_40_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_41_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_42_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_43_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_44_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_45_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_46_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_47_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_48_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_49_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_50_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_51_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_52_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_53_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_54_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_55_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_56_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_57_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_58_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241017_59_0,2024-10-17,298.23258845011395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_0_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_1_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_2_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_3_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_4_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_5_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_6_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_7_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_8_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_9_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_10_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_11_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_12_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_13_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_14_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_15_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_16_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_17_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_18_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_19_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_20_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_21_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_22_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_23_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_24_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_25_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_26_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_27_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_28_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_29_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_30_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_31_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_32_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_33_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_34_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_35_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_36_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_37_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_38_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_39_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_40_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_41_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_42_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_43_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_44_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_45_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_46_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_47_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_48_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_49_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_50_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_51_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_52_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_53_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_54_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_55_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_56_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_57_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_58_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241018_59_0,2024-10-18,298.7327880859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_0_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_1_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_2_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_3_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_4_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_5_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_6_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_7_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_8_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_9_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_10_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_11_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_12_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_13_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_14_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_15_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_16_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_17_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_18_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_19_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_20_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_21_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_22_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_23_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_24_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_25_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_26_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_27_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_28_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_29_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_30_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_31_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_32_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_33_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_34_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_35_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_36_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_37_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_38_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_39_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_40_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_41_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_42_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_43_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_44_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_45_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_46_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_47_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_48_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_49_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_50_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_51_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_52_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_53_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_54_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_55_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_56_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_57_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_58_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241019_59_0,2024-10-19,298.6587441762288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_0_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_1_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_2_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_3_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_4_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_5_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_6_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_7_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_8_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_9_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_10_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_11_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_12_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_13_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_14_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_15_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_16_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_17_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_18_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_19_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_20_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_21_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_22_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_23_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_24_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_25_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_26_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_27_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_28_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_29_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_30_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_31_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_32_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_33_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_34_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
20241020_35_0,2024-10-20,298.6124795277913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38595103938587,31.434927711201233]}"
